Neighborhood,Latitude,Longitude,Venue,Venue Category
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Bridge Park - Pier 6,Pier
Cobble Hill,40.687919722485574,-73.99856139218463,Clover Club,Cocktail Bar
Cobble Hill,40.687919722485574,-73.99856139218463,Lucali,Pizza Place
Cobble Hill,40.687919722485574,-73.99856139218463,The Bar Method,Gym / Fitness Center
Cobble Hill,40.687919722485574,-73.99856139218463,Leyenda,Cocktail Bar
Cobble Hill,40.687919722485574,-73.99856139218463,Pier 5 Soccer Fields,Soccer Field
Cobble Hill,40.687919722485574,-73.99856139218463,SoulCycle Brooklyn Heights,Cycle Studio
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Bridge Park - Pier 5,Pier
Cobble Hill,40.687919722485574,-73.99856139218463,Heatwise,Yoga Studio
Cobble Hill,40.687919722485574,-73.99856139218463,Hungry Ghost,Coffee Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Heights Promenade,Scenic Lookout
Cobble Hill,40.687919722485574,-73.99856139218463,Rucola,Italian Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Gotham Archery,Athletics & Sports
Cobble Hill,40.687919722485574,-73.99856139218463,Frankies 457 Spuntino,Italian Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Public Records,Music Venue
Cobble Hill,40.687919722485574,-73.99856139218463,Court Street Grocers,Food & Drink Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Alamo Drafthouse Cinema,Movie Theater
Cobble Hill,40.687919722485574,-73.99856139218463,nerd be cool.,Coffee Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Ample Hills Creamery,Ice Cream Shop
Cobble Hill,40.687919722485574,-73.99856139218463,DeKalb Market Hall,Food Court
Cobble Hill,40.687919722485574,-73.99856139218463,Pioneer Works,Event Space
Cobble Hill,40.687919722485574,-73.99856139218463,Pizza Moto,Pizza Place
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Boulders,Climbing Gym
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Bridge Park,Park
Cobble Hill,40.687919722485574,-73.99856139218463,Other Half Brewing Company,Brewery
Cobble Hill,40.687919722485574,-73.99856139218463,My Cuban Spot,Cuban Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Baba's Pierogies,Eastern European Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Crossfit South Brooklyn,Gym
Cobble Hill,40.687919722485574,-73.99856139218463,Threes Brewing,Brewery
Cobble Hill,40.687919722485574,-73.99856139218463,BAM Harvey Theater,Theater
Cobble Hill,40.687919722485574,-73.99856139218463,Ample Hills Creamery,Ice Cream Shop
Cobble Hill,40.687919722485574,-73.99856139218463,BAM Rose Cinemas,Indie Movie Theater
Cobble Hill,40.687919722485574,-73.99856139218463,BAM Fisher,Performing Arts Venue
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Academy of Music (BAM),Opera House
Cobble Hill,40.687919722485574,-73.99856139218463,St. Ann's Warehouse,Theater
Cobble Hill,40.687919722485574,-73.99856139218463,Equinox Dumbo,Gym
Cobble Hill,40.687919722485574,-73.99856139218463,Jane's Carousel,Theme Park Ride / Attraction
Cobble Hill,40.687919722485574,-73.99856139218463,Pebble Beach,Beach
Cobble Hill,40.687919722485574,-73.99856139218463,Empire-Fulton Ferry State Park,Park
Cobble Hill,40.687919722485574,-73.99856139218463,Fort Greene Park,Park
Cobble Hill,40.687919722485574,-73.99856139218463,The Rooftop @ Pier 17,Music Venue
Cobble Hill,40.687919722485574,-73.99856139218463,Artist & Craftsman Supply,Arts & Crafts Store
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Bridge,Bridge
Cobble Hill,40.687919722485574,-73.99856139218463,Greenlight Bookstore,Bookstore
Cobble Hill,40.687919722485574,-73.99856139218463,Fleishers Craft Butchery,Butcher
Cobble Hill,40.687919722485574,-73.99856139218463,DUMBO Boulders,Climbing Gym
Cobble Hill,40.687919722485574,-73.99856139218463,The Dead Rabbit,Cocktail Bar
Cobble Hill,40.687919722485574,-73.99856139218463,Sunny's,Bar
Cobble Hill,40.687919722485574,-73.99856139218463,Dumbo Waterfront (10 Jay Street),Scenic Lookout
Cobble Hill,40.687919722485574,-73.99856139218463,Dry Dock Wine & Spirits,Wine Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Hometown Bar-B-Que,BBQ Joint
Cobble Hill,40.687919722485574,-73.99856139218463,Crown Shy,Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,sweetgreen,Salad Place
Cobble Hill,40.687919722485574,-73.99856139218463,Fort Greene Park Greenmarket,Farmers Market
Cobble Hill,40.687919722485574,-73.99856139218463,L'Albero dei gelati,Ice Cream Shop
Cobble Hill,40.687919722485574,-73.99856139218463,The Hills,Scenic Lookout
Cobble Hill,40.687919722485574,-73.99856139218463,Miss Ada,Israeli Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Black Fox Coffee Co.,Coffee Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Evelina Restaurant,Italian Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Olea,Tapas Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,LaRina Pastificio & Vino,Italian Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Grange Rooftop Farm,Farm
Cobble Hill,40.687919722485574,-73.99856139218463,The Bar Room at Temple Court,Hotel Bar
Cobble Hill,40.687919722485574,-73.99856139218463,South Cove Park,Plaza
Cobble Hill,40.687919722485574,-73.99856139218463,Ample Hills Creamery,Ice Cream Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Liberty Park,Park
Cobble Hill,40.687919722485574,-73.99856139218463,Winner,Coffee Shop
Cobble Hill,40.687919722485574,-73.99856139218463,9/11 Memorial South Pool,Memorial Site
Cobble Hill,40.687919722485574,-73.99856139218463,Grand Army Plaza Greenmarket,Farmers Market
Cobble Hill,40.687919722485574,-73.99856139218463,Grand Army Plaza,Plaza
Cobble Hill,40.687919722485574,-73.99856139218463,Four Seasons Hotel New York Downtown,Hotel
Cobble Hill,40.687919722485574,-73.99856139218463,National September 11 Memorial & Museum (National September 11 Memorial),Memorial Site
Cobble Hill,40.687919722485574,-73.99856139218463,Pratt Sculpture Garden,Sculpture Garden
Cobble Hill,40.687919722485574,-73.99856139218463,9/11 Memorial North Pool,Memorial Site
Cobble Hill,40.687919722485574,-73.99856139218463,Slope Wellness,Spa
Cobble Hill,40.687919722485574,-73.99856139218463,Gold Star Beer Counter,Bar
Cobble Hill,40.687919722485574,-73.99856139218463,Kiki's,Greek Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Mekelburg's,Gourmet Shop
Cobble Hill,40.687919722485574,-73.99856139218463,Prospect Park Loop,Track
Cobble Hill,40.687919722485574,-73.99856139218463,Los Tacos No. 1,Taco Place
Cobble Hill,40.687919722485574,-73.99856139218463,Peaches Shrimp & Crab,Southern / Soul Food Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Locanda Vini & Olii,Italian Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,Battery Park City Esplanade,Park
Cobble Hill,40.687919722485574,-73.99856139218463,Korin,Furniture / Home Store
Cobble Hill,40.687919722485574,-73.99856139218463,Hudson Eats,Food Court
Cobble Hill,40.687919722485574,-73.99856139218463,Long Meadow,Field
Cobble Hill,40.687919722485574,-73.99856139218463,Juice Press,Vegetarian / Vegan Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,The Islands,Caribbean Restaurant
Cobble Hill,40.687919722485574,-73.99856139218463,The Bandshell / Celebrate Brooklyn!,Performing Arts Venue
Cobble Hill,40.687919722485574,-73.99856139218463,Speedy Romeo,Pizza Place
Cobble Hill,40.687919722485574,-73.99856139218463,Aire Ancient Baths,Spa
Cobble Hill,40.687919722485574,-73.99856139218463,Wayla,Thai Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Miss Ada,Israeli Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Evelina Restaurant,Italian Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Fort Greene Park Greenmarket,Farmers Market
Fort Greene,40.68852726018977,-73.97290574369092,Olea,Tapas Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Greenlight Bookstore,Bookstore
Fort Greene,40.68852726018977,-73.97290574369092,Fort Greene Park,Park
Fort Greene,40.68852726018977,-73.97290574369092,BAM Rose Cinemas,Indie Movie Theater
Fort Greene,40.68852726018977,-73.97290574369092,BAM Harvey Theater,Theater
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Academy of Music (BAM),Opera House
Fort Greene,40.68852726018977,-73.97290574369092,BAM Fisher,Performing Arts Venue
Fort Greene,40.68852726018977,-73.97290574369092,LaRina Pastificio & Vino,Italian Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Pratt Sculpture Garden,Sculpture Garden
Fort Greene,40.68852726018977,-73.97290574369092,Mekelburg's,Gourmet Shop
Fort Greene,40.68852726018977,-73.97290574369092,Peaches Shrimp & Crab,Southern / Soul Food Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,DeKalb Market Hall,Food Court
Fort Greene,40.68852726018977,-73.97290574369092,Alamo Drafthouse Cinema,Movie Theater
Fort Greene,40.68852726018977,-73.97290574369092,Locanda Vini & Olii,Italian Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Speedy Romeo,Pizza Place
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Grange Rooftop Farm,Farm
Fort Greene,40.68852726018977,-73.97290574369092,Ample Hills Creamery,Ice Cream Shop
Fort Greene,40.68852726018977,-73.97290574369092,Rucola,Italian Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Gotham Archery,Athletics & Sports
Fort Greene,40.68852726018977,-73.97290574369092,Threes Brewing,Brewery
Fort Greene,40.68852726018977,-73.97290574369092,Fan Fan Doughnuts,Donut Shop
Fort Greene,40.68852726018977,-73.97290574369092,Public Records,Music Venue
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Boulders,Climbing Gym
Fort Greene,40.68852726018977,-73.97290574369092,Chilo's,Taco Place
Fort Greene,40.68852726018977,-73.97290574369092,The Bar Method,Gym / Fitness Center
Fort Greene,40.68852726018977,-73.97290574369092,Fleishers Craft Butchery,Butcher
Fort Greene,40.68852726018977,-73.97290574369092,Gold Star Beer Counter,Bar
Fort Greene,40.68852726018977,-73.97290574369092,The Islands,Caribbean Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,SoulCycle Brooklyn Heights,Cycle Studio
Fort Greene,40.68852726018977,-73.97290574369092,Dynaco,Bar
Fort Greene,40.68852726018977,-73.97290574369092,Ample Hills Creamery,Ice Cream Shop
Fort Greene,40.68852726018977,-73.97290574369092,Books Are Magic,Bookstore
Fort Greene,40.68852726018977,-73.97290574369092,My Cuban Spot,Cuban Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Clover Club,Cocktail Bar
Fort Greene,40.68852726018977,-73.97290574369092,Grand Army Plaza,Plaza
Fort Greene,40.68852726018977,-73.97290574369092,Grand Army Plaza Greenmarket,Farmers Market
Fort Greene,40.68852726018977,-73.97290574369092,Leyenda,Cocktail Bar
Fort Greene,40.68852726018977,-73.97290574369092,Heatwise,Yoga Studio
Fort Greene,40.68852726018977,-73.97290574369092,Damascus Bread & Pastry Shop,Bakery
Fort Greene,40.68852726018977,-73.97290574369092,Baba's Pierogies,Eastern European Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Fish Tales,Fish Market
Fort Greene,40.68852726018977,-73.97290574369092,Sahadi's,Gourmet Shop
Fort Greene,40.68852726018977,-73.97290574369092,Covenhoven,Beer Bar
Fort Greene,40.68852726018977,-73.97290574369092,Artist & Craftsman Supply,Arts & Crafts Store
Fort Greene,40.68852726018977,-73.97290574369092,Elsa,Cocktail Bar
Fort Greene,40.68852726018977,-73.97290574369092,Prospect Park Loop,Track
Fort Greene,40.68852726018977,-73.97290574369092,Colonie,American Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,L'Albero dei gelati,Ice Cream Shop
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Museum Gift Shop,Gift Shop
Fort Greene,40.68852726018977,-73.97290574369092,Hungry Ghost,Coffee Shop
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Museum,Art Museum
Fort Greene,40.68852726018977,-73.97290574369092,Dumbo Waterfront (10 Jay Street),Scenic Lookout
Fort Greene,40.68852726018977,-73.97290574369092,Equinox Dumbo,Gym
Fort Greene,40.68852726018977,-73.97290574369092,Silver Rice,Sushi Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Long Meadow,Field
Fort Greene,40.68852726018977,-73.97290574369092,DUMBO Boulders,Climbing Gym
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Heights Promenade,Scenic Lookout
Fort Greene,40.68852726018977,-73.97290574369092,Pebble Beach,Beach
Fort Greene,40.68852726018977,-73.97290574369092,Barboncino,Pizza Place
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Blend,Juice Bar
Fort Greene,40.68852726018977,-73.97290574369092,Café Cotton Bean,Coffee Shop
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Botanic Garden,Botanical Garden
Fort Greene,40.68852726018977,-73.97290574369092,St. Ann's Warehouse,Theater
Fort Greene,40.68852726018977,-73.97290574369092,Jane's Carousel,Theme Park Ride / Attraction
Fort Greene,40.68852726018977,-73.97290574369092,Pier 5 Soccer Fields,Soccer Field
Fort Greene,40.68852726018977,-73.97290574369092,Lucali,Pizza Place
Fort Greene,40.68852726018977,-73.97290574369092,Ample Hills Creamery,Ice Cream Shop
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Bridge Park,Park
Fort Greene,40.68852726018977,-73.97290574369092,Frankies 457 Spuntino,Italian Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Empire-Fulton Ferry State Park,Park
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Bridge Park - Pier 5,Pier
Fort Greene,40.68852726018977,-73.97290574369092,Super Power,Tiki Bar
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Bridge Park - Pier 6,Pier
Fort Greene,40.68852726018977,-73.97290574369092,Court Street Grocers,Food & Drink Shop
Fort Greene,40.68852726018977,-73.97290574369092,Slope Wellness,Spa
Fort Greene,40.68852726018977,-73.97290574369092,nerd be cool.,Coffee Shop
Fort Greene,40.68852726018977,-73.97290574369092,Union Garage,Motorcycle Shop
Fort Greene,40.68852726018977,-73.97290574369092,Winner,Coffee Shop
Fort Greene,40.68852726018977,-73.97290574369092,Xixa,Latin American Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Bridge,Bridge
Fort Greene,40.68852726018977,-73.97290574369092,Other Half Brewing Company,Brewery
Fort Greene,40.68852726018977,-73.97290574369092,Pizza Moto,Pizza Place
Fort Greene,40.68852726018977,-73.97290574369092,The Bandshell / Celebrate Brooklyn!,Performing Arts Venue
Fort Greene,40.68852726018977,-73.97290574369092,L'Industrie Pizzeria,Pizza Place
Fort Greene,40.68852726018977,-73.97290574369092,Domino Park,Park
Fort Greene,40.68852726018977,-73.97290574369092,Prospect Park,Park
Fort Greene,40.68852726018977,-73.97290574369092,East River Pilates,Pilates Studio
Fort Greene,40.68852726018977,-73.97290574369092,Maison Premiere,Seafood Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Twenty Sided Store,Toy / Game Store
Fort Greene,40.68852726018977,-73.97290574369092,The Rooftop @ Pier 17,Music Venue
Fort Greene,40.68852726018977,-73.97290574369092,The Four Horsemen,Wine Bar
Fort Greene,40.68852726018977,-73.97290574369092,St. Mazie,Cocktail Bar
Fort Greene,40.68852726018977,-73.97290574369092,Nethermead,Field
Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Ball Factory,Japanese Restaurant
Fort Greene,40.68852726018977,-73.97290574369092,Gelateria Gentile,Ice Cream Shop
Fort Greene,40.68852726018977,-73.97290574369092,Nitehawk Cinema,Movie Theater
Fort Greene,40.68852726018977,-73.97290574369092,St. Anselm,American Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Forest Park Dog Run,Dog Run
Woodhaven,40.68988687915789,-73.8581104655432,Spa New Jin Nail Salon,Nail Salon
Woodhaven,40.68988687915789,-73.8581104655432,Victory Field Jogging Track,Track
Woodhaven,40.68988687915789,-73.8581104655432,Original Mike's Pizza,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Manor Delicatessen,Deli / Bodega
Woodhaven,40.68988687915789,-73.8581104655432,Enzo's,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Victory Field,Baseball Field
Woodhaven,40.68988687915789,-73.8581104655432,Neir's Tavern,Bar
Woodhaven,40.68988687915789,-73.8581104655432,Forest Park,Park
Woodhaven,40.68988687915789,-73.8581104655432,GameStop,Video Game Store
Woodhaven,40.68988687915789,-73.8581104655432,Cook's Arts & Crafts Shoppe,Arts & Crafts Store
Woodhaven,40.68988687915789,-73.8581104655432,Don Tequila Urban Cantina,Mexican Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Pizza Classica,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Forest Park Golf Course,Golf Course
Woodhaven,40.68988687915789,-73.8581104655432,Finback Brewery,Brewery
Woodhaven,40.68988687915789,-73.8581104655432,Dunkin',Donut Shop
Woodhaven,40.68988687915789,-73.8581104655432,Beer Town,Beer Store
Woodhaven,40.68988687915789,-73.8581104655432,LA Fitness,Gym
Woodhaven,40.68988687915789,-73.8581104655432,Trini delite,Caribbean Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Aigner Chocolates / Krause's Candy,Candy Store
Woodhaven,40.68988687915789,-73.8581104655432,DEE'S,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Mia Halal Food,Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Royal Collectibles,Comic Shop
Woodhaven,40.68988687915789,-73.8581104655432,Napoli's Pizza,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Zum Stammtisch,German Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Silk Cakes,Cupcake Shop
Woodhaven,40.68988687915789,-73.8581104655432,Zumba® Crossbay Blvd,Gym
Woodhaven,40.68988687915789,-73.8581104655432,Alfie's Pizza,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Eddie's Sweet Shop,Ice Cream Shop
Woodhaven,40.68988687915789,-73.8581104655432,Natural Body Inc.,Health Food Store
Woodhaven,40.68988687915789,-73.8581104655432,Stammtisch Pork Store & Imports,Gourmet Shop
Woodhaven,40.68988687915789,-73.8581104655432,"The Tire Place, LLC",Automotive Shop
Woodhaven,40.68988687915789,-73.8581104655432,Lindenwood Diner,Diner
Woodhaven,40.68988687915789,-73.8581104655432,Kawaii,Japanese Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Alberto Restaurant,Italian Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Grace Pizza,Pizza Place
Woodhaven,40.68988687915789,-73.8581104655432,Trader Joe's,Grocery Store
Woodhaven,40.68988687915789,-73.8581104655432,New York Sports Club,Gym / Fitness Center
Woodhaven,40.68988687915789,-73.8581104655432,CJ's Bar & Lounge,Lounge
